SalePrice,id
149422.76859634207,2432
146933.74902274483,2433
137751.02246389215,2434
152845.91917221167,2435
104840.13256890449,2436
100548.48335049703,2437
121938.83039752138,2438
99998.49536335343,2439
125386.97476860342,2440
92927.13225250642,2441
95818.8335959712,2442
130182.30038669119,2443
133309.3698232693,2444
92883.68561721523,2445
135210.39006255576,2446
180511.30410323798,2447
127342.50160708989,2448
112765.47818038744,2449
159383.35971227323,2450
114041.91000471408,2451
191168.71067535225,2452
93573.23105724531,2453
118621.10844930132,2454
119002.78744235415,2455
138495.0754109924,2456
141361.54895987926,2457
132309.06749766052,2458
108645.64169175133,2459
142142.07131367814,2460
131526.59465061268,2461
134871.5040170727,2462
126394.5671450549,2463
168169.7013182686,2464
142774.88141045324,2465
118400.01420198676,2466
126720.74885283872,2467
86450.67317606675,2468
84415.37033665438,2469
201081.54985183993,2470
222222.1651092036,2471
162383.55173973652,2472
118168.13097191358,2473
73386.2469793121,2474
205497.68634963493,2475
116352.27477410217,2476
127908.48005130202,2477
154433.2646173789,2478
106049.22580438213,2479
154594.08354023343,2480
119888.6943462372,2481
122685.58468655402,2482
109317.9640442486,2483
120104.34857711915,2484
124153.12088663079,2485
147446.3652810608,2486
159824.05163451115,2487
167569.69112151515,2488
158537.72795084066,2489
144795.89092561335,2490
94194.27225472414,2491
203452.9581294144,2492
160440.8027737171,2493
150161.94568078924,2494
89737.96644435763,2495
238728.84545983255,2496
151782.98090542032,2497
106716.90991803951,2498
84392.97569654946,2499
119247.45812405291,2500
137363.4149083037,2501
144513.29347237915,2502
98129.08807944588,2503
173481.41482512455,2504
229573.90024900198,2505
245671.67207700168,2506
274229.72133341554,2507
245871.02453232292,2508
220158.93789861177,2509
218760.38710093114,2510
173805.24190710363,2511
209550.6333841145,2512
226726.01229085546,2513
273833.1151644472,2514
151143.34480070128,2515
179036.73425535345,2516
150524.91674479324,2517
158770.97478119412,2518
239947.92097976743,2519
222067.38318266932,2520
187477.47248453827,2521
223857.62371368118,2522
115674.02567599191,2523
136207.39438800776,2524
151825.74526108784,2525
140848.13701668027,2526
119622.18989403738,2527
130371.30335190105,2528
136322.06506680153,2529
131621.1627595765,2530
257423.84647113437,2531
224861.51970521285,2532
192979.93203739988,2533
236043.48967826104,2534
283761.73771537235,2535
231953.84069623717,2536
247399.03055463478,2537
182471.23515648372,2538
189496.42357982637,2539
180262.4280538958,2540
180800.11848308807,2541
163551.00246032875,2542
115834.66434526243,2543
116647.55438878472,2544
138291.31590764946,2545
118655.28759993968,2546
133850.04117977235,2547
151473.00959854494,2548
152710.0622486947,2549
633111.5400824775,2550
140773.5494280798,2551
128097.62102795577,2552
75502.37779200928,2553
92528.50768892418,2554
112911.99606683606,2555
95692.72070113348,2556
104124.09547702956,2557
142583.70320735747,2558
145820.3418387233,2559
156593.2324958307,2560
147172.5328805349,2561
144414.6011692789,2562
151783.08615194279,2563
202514.28880500104,2564
138835.19837291414,2565
158468.4864643083,2566
144980.5815593059,2567
203673.48749524285,2568
238005.68193628214,2569
116105.33627982727,2570
194232.96861999755,2571
146673.381422301,2572
223583.1895734187,2573
316887.30486725736,2574
133509.8943271106,2575
118652.20562574247,2576
150795.91214869404,2577
82044.65293357219,2578
61022.57871418773,2579
83725.83169271276,2580
92682.63998013824,2581
104080.72209265517,2582
274358.25508980115,2583
180270.72823420513,2584
188223.295972177,2585
222566.78921183088,2586
199202.1164379736,2587
135358.42092184676,2588
151194.64655608253,2589
195738.51331537814,2590
237002.9269669537,2591
211204.1176279509,2592
249560.31489614816,2593
186888.4101182258,2594
207437.96290697885,2595
278880.2347749572,2596
186948.06128176823,2597
281448.1613827741,2598
343481.1348201636,2599
149363.76497386643,2600
139405.9829738437,2601
85350.69037488564,2602
93667.14430931753,2603
91730.86144934238,2604
82722.3620440695,2605
143838.96432622254,2606
202465.8321250983,2607
193516.01363246684,2608
175085.5524998799,2609
108789.08367323951,2610
123909.8493303507,2611
166018.84848784775,2612
127410.88446527699,2613
122360.00368241314,2614
152416.9006338379,2615
143778.62608596333,2616
181637.48771748584,2617
194622.9454673389,2618
196043.37205138503,2619
187541.27823853723,2620
173889.72455416003,2621
177251.90535938175,2622
237034.64073941778,2623
301477.9458745742,2624
287150.18983657425,2625
174598.13990099204,2626
166929.58680188385,2627
492952.5633877622,2628
504886.424788025,2629
393953.748506209,2630
478161.36111641774,2631
416943.11812428123,2632
315365.6530022404,2633
446650.24802801554,2634
158712.2078891733,2635
171462.1051070356,2636
179216.02429042896,2637
254956.57517917655,2638
193602.71293873704,2639
149054.3831430069,2640
103255.02500170076,2641
187236.603687851,2642
105095.58424795336,2643
115315.2296687524,2644
111936.49190044592,2645
95298.72405482535,2646
104717.0920507676,2647
140491.50122399672,2648
159905.87325578675,2649
131526.8650695824,2650
137512.89628565783,2651
397445.4325522919,2652
257621.576838575,2653
263659.2139811319,2654
412769.4953873698,2655
328634.1275126278,2656
352949.30520803714,2657
312776.8569242332,2658
311058.4179294775,2659
371624.71410166024,2660
356809.0844083537,2661
374278.4257167941,2662
292191.59881007357,2663
282642.40871418326,2664
335395.77044822526,2665
283045.04653747915,2666
172468.31574038827,2667
178669.0338118437,2668
184367.01828326285,2669
270598.8932399852,2670
188042.4216734407,2671
195342.23792683356,2672
196921.47195469492,2673
192723.2855097487,2674
171734.51499066004,2675
194639.62776898974,2676
200788.1481425355,2677
241058.14801671228,2678
281847.30869487463,2679
292732.14956512256,2680
400070.5235698792,2681
317005.8048908851,2682
503106.910573723,2683
320252.83636547264,2684
326058.5901814716,2685
239772.62728571062,2686
302319.54814976885,2687
215580.3563013818,2688
209010.96277342763,2689
397927.12301332765,2690
191648.01327077064,2691
144804.53364503,2692
202098.91446609382,2693
139238.7549471736,2694
193080.57055166032,2695
184670.45639427687,2696
184890.10112520534,2697
192962.92658957254,2698
170656.45547553408,2699
154038.06540046923,2700
150359.41898455934,2701
111189.32329795124,2702
127467.73102486628,2703
140717.02009776884,2704
112609.24280489958,2705
109307.61326655958,2706
120759.7596626409,2707
132101.90948645349,2708
103610.81754332656,2709
127522.4303954871,2710
247646.00014448818,2711
391747.2396643174,2712
168859.20106303514,2713
151820.6947827348,2714
169206.33404335877,2715
145526.73149502912,2716
197800.17208933335,2717
218299.90997665864,2718
153001.3032312045,2719
174482.3630561963,2720
129215.16977199921,2721
158921.59868630866,2722
139439.1701833488,2723
124689.05014701959,2724
128967.15917760426,2725
148690.8624364036,2726
173749.64406674495,2727
190387.49774339888,2728
149833.89171155656,2729
149322.69500384456,2730
133769.38984424932,2731
135056.3212300009,2732
160025.75942438145,2733
136283.29763040194,2734
